product_id,product_name,price,cost,sales,ctr,revenue,profit,roi,month_id
2,Product 002,50.73,34.54,28,0.0672,1420.44,453.32,0.4687,122024
14,Product 014,38.72,29.24,9,0.0156,348.48,85.32,0.3242,82024
20,Product 020,47.52,31.66,32,0.0172,1520.64,507.52,0.5009,82024
37,Product 037,47.38,32.0,25,0.0585,1184.5,384.5,0.4806,112023
5,Product 005,73.15,51.5,39,0.0495,2852.85,844.35,0.4204,82023
28,Product 028,65.22,45.27,24,0.0135,1565.28,478.8,0.4407,122025
4,Product 004,50.6,36.15,32,0.0407,1619.2,462.4,0.3997,32025
8,Product 008,35.22,21.98,17,0.0408,598.74,225.08,0.6024,62024
50,Product 050,32.65,23.03,14,0.0187,457.1,134.68,0.4177,32023
48,Product 048,39.97,27.57,20,0.0352,799.4,248.0,0.4498,12025
2,Product 002,47.83,30.94,18,0.0656,860.94,304.02,0.5459,102025
15,Product 015,38.93,23.41,26,0.0156,1012.18,403.52,0.663,42024
8,Product 008,32.16,22.84,24,0.0381,771.84,223.68,0.4081,32024
17,Product 017,59.93,41.46,26,0.0282,1558.18,480.22,0.4455,112023
3,Product 003,29.43,20.47,11,0.0087,323.73,98.56,0.4377,32025
42,Product 042,50.72,34.33,25,0.0223,1268.0,409.75,0.4774,82025
31,Product 031,28.21,22.02,14,0.0149,394.94,86.66,0.2811,72024
20,Product 020,44.03,27.96,28,0.0471,1232.84,449.96,0.5747,22024
35,Product 035,31.93,22.23,22,0.0157,702.46,213.4,0.4363,12024
28,Product 028,43.35,29.04,24,0.0205,1040.4,343.44,0.4928,82023
47,Product 047,30.98,17.87,20,0.0215,619.6,262.2,0.7336,122025
50,Product 050,20.37,14.37,7,0.0176,142.59,42.0,0.4175,62025
31,Product 031,44.1,27.35,28,0.0067,1234.8,469.0,0.6124,102025
49,Product 049,35.69,26.6,19,0.0365,678.11,172.71,0.3417,32024
48,Product 048,41.39,31.02,21,0.0242,869.19,217.77,0.3343,32023
40,Product 040,78.49,56.73,39,0.0451,3061.11,848.64,0.3836,22024
46,Product 046,80.0,58.52,37,0.0173,2960.0,794.76,0.3671,92024
39,Product 039,60.44,40.67,38,0.029,2296.72,751.26,0.4861,82023
45,Product 045,53.65,39.77,36,0.0323,1931.4,499.68,0.349,92024
19,Product 019,63.21,47.72,36,0.0115,2275.56,557.64,0.3246,122025
1,Product 001,38.13,29.25,26,0.014,991.38,230.88,0.3036,82024
35,Product 035,47.74,37.04,22,0.0367,1050.28,235.4,0.2889,62025
11,Product 011,29.61,18.14,11,0.0375,325.71,126.17,0.6323,92023
18,Product 018,48.63,34.98,40,0.0378,1945.2,546.0,0.3902,112025
9,Product 009,43.0,23.81,19,0.0067,817.0,364.61,0.806,82025
14,Product 014,46.41,35.2,29,0.0064,1345.89,325.09,0.3185,22023
43,Product 043,57.35,37.93,31,0.016,1777.85,602.02,0.512,32025
31,Product 031,61.23,43.94,38,0.1049,2326.74,657.02,0.3935,82025
18,Product 018,38.4,25.81,17,0.0246,652.8,214.03,0.4878,72024
5,Product 005,43.42,31.4,27,0.0158,1172.34,324.54,0.3828,62025
41,Product 041,59.8,44.27,31,0.0621,1853.8,481.43,0.3508,102025
28,Product 028,40.76,25.86,25,0.0244,1019.0,372.5,0.5762,112023
28,Product 028,53.54,35.79,31,0.0102,1659.74,550.25,0.4959,32024
20,Product 020,52.21,35.59,24,0.0183,1253.04,398.88,0.467,82025
15,Product 015,43.02,32.1,21,0.0079,903.42,229.32,0.3402,122025
1,Product 001,26.77,18.36,11,0.0339,294.47,92.51,0.4581,12023
14,Product 014,44.74,30.84,18,0.0596,805.32,250.2,0.4507,42023
13,Product 013,55.76,46.69,29,0.032,1617.04,263.03,0.1943,82023
43,Product 043,36.65,20.09,25,0.0255,916.25,414.0,0.8243,62024
4,Product 004,28.93,21.24,15,0.031,433.95,115.35,0.3621,12023
7,Product 007,44.86,31.6,25,0.012,1121.5,331.5,0.4196,62024
4,Product 004,46.03,34.29,15,0.0294,690.45,176.1,0.3424,42023
21,Product 021,40.48,30.56,23,0.0196,931.04,228.16,0.3246,22024
16,Product 016,35.96,27.87,26,0.0397,934.96,210.34,0.2903,112023
11,Product 011,35.27,22.82,22,0.0193,775.94,273.9,0.5456,92025
24,Product 024,31.31,24.13,19,0.0154,594.89,136.42,0.2976,42025
48,Product 048,46.58,33.95,21,0.0155,978.18,265.23,0.372,122023
4,Product 004,26.41,17.55,17,0.0948,448.97,150.62,0.5048,52025
42,Product 042,22.32,16.78,5,0.0121,111.6,27.7,0.3302,92024
49,Product 049,43.82,26.8,20,0.0374,876.4,340.4,0.6351,42025
44,Product 044,66.52,49.17,31,0.0164,2062.12,537.85,0.3529,12025
37,Product 037,73.3,50.64,37,0.0169,2712.1,838.42,0.4475,32024
6,Product 006,19.31,15.07,7,0.0139,135.17,29.68,0.2814,42023
8,Product 008,48.21,31.84,21,0.0482,1012.41,343.77,0.5141,62024
39,Product 039,48.25,32.59,19,0.0139,916.75,297.54,0.4805,42025
23,Product 023,53.08,36.08,30,0.021,1592.4,510.0,0.4712,12023
31,Product 031,56.42,38.15,33,0.0225,1861.86,602.91,0.4789,22025
35,Product 035,39.47,24.18,11,0.0168,434.17,168.19,0.6323,92025
43,Product 043,39.1,27.34,21,0.0195,821.1,246.96,0.4301,42023
21,Product 021,42.12,27.55,24,0.0768,1010.88,349.68,0.5289,122024
32,Product 032,47.52,35.67,28,0.0172,1330.56,331.8,0.3322,22023
46,Product 046,19.49,14.57,12,0.0061,233.88,59.04,0.3377,62023
13,Product 013,35.51,22.05,17,0.0135,603.67,228.82,0.6104,102023
34,Product 034,28.62,20.06,11,0.0516,314.82,94.16,0.4267,92024
39,Product 039,41.76,29.62,26,0.0303,1085.76,315.64,0.4099,12024
43,Product 043,45.81,29.91,29,0.0153,1328.49,461.1,0.5316,112023
23,Product 023,37.79,29.56,23,0.0125,869.17,189.29,0.2784,122024
1,Product 001,51.9,36.34,33,0.0501,1712.7,513.48,0.4282,42024
35,Product 035,39.16,28.48,21,0.0204,822.36,224.28,0.375,122024
20,Product 020,59.14,39.96,31,0.034,1833.34,594.58,0.48,42024
5,Product 005,37.41,27.72,25,0.0199,935.25,242.25,0.3496,112023
5,Product 005,45.74,39.93,23,0.0218,1052.02,133.63,0.1455,72025
36,Product 036,34.48,22.92,16,0.0202,551.68,184.96,0.5044,52025
24,Product 024,41.78,30.16,27,0.0453,1128.06,313.74,0.3853,52024
10,Product 010,53.42,38.43,23,0.0326,1228.66,344.77,0.3901,22023
49,Product 049,40.51,29.77,19,0.0296,769.69,204.06,0.3608,62024
49,Product 049,40.04,28.01,20,0.0281,800.8,240.6,0.4295,122025
22,Product 022,51.09,30.48,24,0.0242,1226.16,494.64,0.6762,22024
26,Product 026,54.56,34.83,26,0.0216,1418.56,512.98,0.5665,12024
7,Product 007,37.34,27.34,13,0.0188,485.42,130.0,0.3658,22023
38,Product 038,48.17,28.95,19,0.0322,915.23,365.18,0.6639,32025
39,Product 039,17.49,12.94,9,0.0123,157.41,40.95,0.3516,112025
40,Product 040,45.03,32.28,26,0.0185,1170.78,331.5,0.395,122023
44,Product 044,27.38,19.83,19,0.0472,520.22,143.45,0.3807,42024
31,Product 031,52.68,38.76,19,0.019,1000.92,264.48,0.3591,42023
31,Product 031,19.79,13.8,13,0.0214,257.27,77.87,0.4341,122025
3,Product 003,42.28,31.23,19,0.0294,803.32,209.95,0.3538,102023
25,Product 025,28.04,17.73,16,0.0476,448.64,164.96,0.5815,82024
18,Product 018,44.16,31.51,18,0.0134,794.88,227.7,0.4015,102025
46,Product 046,35.42,25.02,16,0.0125,566.72,166.4,0.4157,22024
38,Product 038,73.57,47.08,32,0.025,2354.24,847.68,0.5627,102023
26,Product 026,43.44,29.92,21,0.0154,912.24,283.92,0.4519,122025
46,Product 046,29.75,24.39,14,0.0221,416.5,75.04,0.2198,122023
36,Product 036,48.94,35.94,25,0.0079,1223.5,325.0,0.3617,102025
17,Product 017,29.79,18.41,16,0.0127,476.64,182.08,0.6181,82025
13,Product 013,24.56,15.49,17,0.0252,417.52,154.19,0.5855,32025
23,Product 023,45.79,34.98,30,0.0167,1373.7,324.3,0.309,82024
19,Product 019,19.19,11.53,15,0.0168,287.85,114.9,0.6644,22023
46,Product 046,43.92,34.64,24,0.0302,1054.08,222.72,0.2679,42024
45,Product 045,39.94,25.72,13,0.0239,519.22,184.86,0.5529,52024
4,Product 004,55.55,39.32,28,0.0063,1555.4,454.44,0.4128,72025
29,Product 029,36.9,25.76,16,0.0332,590.4,178.24,0.4325,12023
32,Product 032,50.5,35.08,27,0.011,1363.5,416.34,0.4396,102024
21,Product 021,40.22,29.64,16,0.0472,643.52,169.28,0.357,62025
11,Product 011,41.01,35.81,18,0.0292,738.18,93.6,0.1452,72024
9,Product 009,38.14,30.73,21,0.0194,800.94,155.61,0.2411,52024
26,Product 026,40.43,30.95,22,0.0471,889.46,208.56,0.3063,112024
9,Product 009,43.07,24.43,29,0.0701,1249.03,540.56,0.763,12025
31,Product 031,44.18,30.86,21,0.0323,927.78,279.72,0.4316,32023
13,Product 013,18.44,14.28,8,0.0128,147.52,33.28,0.2913,72023
19,Product 019,51.01,34.31,15,0.0249,765.15,250.5,0.4867,32025
30,Product 030,39.32,32.54,21,0.0251,825.72,142.38,0.2084,82024
29,Product 029,28.38,20.28,10,0.0095,283.8,81.0,0.3994,72023
45,Product 045,39.73,27.67,12,0.0121,476.76,144.72,0.4359,112023
1,Product 001,32.17,20.83,21,0.0287,675.57,238.14,0.5444,52025
10,Product 010,42.27,29.28,26,0.0784,1099.02,337.74,0.4436,52024
41,Product 041,40.04,30.22,26,0.0568,1041.04,255.32,0.325,102025
29,Product 029,29.7,20.6,16,0.0364,475.2,145.6,0.4417,102023
3,Product 003,44.6,29.27,24,0.0166,1070.4,367.92,0.5237,12024
17,Product 017,32.02,25.48,22,0.0182,704.44,143.88,0.2567,42025
6,Product 006,46.81,35.54,18,0.0176,842.58,202.86,0.3171,92024
27,Product 027,15.49,10.39,9,0.0534,139.41,45.9,0.4909,82023
35,Product 035,43.86,32.36,24,0.0089,1052.64,276.0,0.3554,122025
4,Product 004,35.34,23.78,21,0.0724,742.14,242.76,0.4861,42023
31,Product 031,37.41,27.55,17,0.0222,635.97,167.62,0.3579,122025
15,Product 015,59.11,38.35,29,0.0191,1714.19,602.04,0.5413,82024
14,Product 014,37.89,26.4,20,0.0305,757.8,229.8,0.4352,62025
21,Product 021,46.1,35.29,22,0.0335,1014.2,237.82,0.3063,92025
2,Product 002,53.86,31.74,18,0.0251,969.48,398.16,0.6969,112024
15,Product 015,59.51,40.18,28,0.0243,1666.28,541.24,0.4811,62023
34,Product 034,30.31,20.46,19,0.0296,575.89,187.15,0.4814,22023
21,Product 021,54.98,34.19,30,0.0522,1649.4,623.7,0.6081,12024
41,Product 041,31.34,19.8,21,0.0566,658.14,242.34,0.5828,42024
25,Product 025,28.28,16.75,13,0.0117,367.64,149.89,0.6884,122025
30,Product 030,57.81,38.17,27,0.0202,1560.87,530.28,0.5145,62024
29,Product 029,33.91,28.92,9,0.0228,305.19,44.91,0.1725,102025
19,Product 019,44.81,26.96,16,0.0186,716.96,285.6,0.6621,82025
19,Product 019,53.87,37.73,22,0.0181,1185.14,355.08,0.4278,42023
8,Product 008,60.59,44.38,35,0.0382,2120.65,567.35,0.3653,122025
31,Product 031,41.37,28.63,24,0.0265,992.88,305.76,0.445,72024
3,Product 003,39.15,26.52,24,0.0288,939.6,303.12,0.4762,122025
50,Product 050,37.44,30.57,16,0.0184,599.04,109.92,0.2247,42025
3,Product 003,41.61,26.53,15,0.014,624.15,226.2,0.5684,102025
24,Product 024,53.88,36.79,31,0.0436,1670.28,529.79,0.4645,42023
18,Product 018,19.12,12.7,3,0.0096,57.36,19.26,0.5055,62024
46,Product 046,38.8,26.27,14,0.0326,543.2,175.42,0.477,62025
27,Product 027,50.81,32.56,17,0.0272,863.77,310.25,0.5605,92025
30,Product 030,50.56,31.25,28,0.021,1415.68,540.68,0.6179,72024
33,Product 033,22.18,14.43,9,0.0209,199.62,69.75,0.5371,62025
11,Product 011,53.85,32.26,34,0.0184,1830.9,734.06,0.6692,112025
31,Product 031,42.69,27.54,33,0.0546,1408.77,499.95,0.5501,112023
4,Product 004,31.26,22.9,19,0.0293,593.94,158.84,0.3651,52023
29,Product 029,29.78,23.57,20,0.0121,595.6,124.2,0.2635,92023
38,Product 038,34.76,26.83,18,0.0111,625.68,142.74,0.2956,82023
19,Product 019,38.52,24.14,19,0.0196,731.88,273.22,0.5957,42023
39,Product 039,53.96,31.22,28,0.0164,1510.88,636.72,0.7284,82024
18,Product 018,31.29,22.0,20,0.0316,625.8,185.8,0.4223,72023
11,Product 011,27.31,18.24,15,0.0208,409.65,136.05,0.4973,32023
14,Product 014,31.14,22.0,15,0.0353,467.1,137.1,0.4155,32025
18,Product 018,38.33,28.25,20,0.0132,766.6,201.6,0.3568,32025
26,Product 026,18.03,13.6,6,0.0288,108.18,26.58,0.3257,102024
3,Product 003,56.61,45.24,22,0.0558,1245.42,250.14,0.2513,42023
16,Product 016,42.36,27.51,20,0.0147,847.2,297.0,0.5398,12024
45,Product 045,49.51,34.47,27,0.024,1336.77,406.08,0.4363,42023
12,Product 012,48.42,35.31,32,0.0142,1549.44,419.52,0.3713,102023
38,Product 038,43.57,32.34,30,0.017,1307.1,336.9,0.3472,112024
45,Product 045,38.12,24.23,20,0.0327,762.4,277.8,0.5733,12025
39,Product 039,26.62,19.29,13,0.052,346.06,95.29,0.38,82025
23,Product 023,37.27,25.32,19,0.0126,708.13,227.05,0.472,112023
24,Product 024,40.76,31.57,22,0.0119,896.72,202.18,0.2911,12024
49,Product 049,48.01,33.9,31,0.0309,1488.31,437.41,0.4162,42023
18,Product 018,53.0,30.29,16,0.0151,848.0,363.36,0.7498,52023
2,Product 002,55.84,36.8,33,0.0266,1842.72,628.32,0.5174,82023
43,Product 043,30.77,19.36,21,0.0306,646.17,239.61,0.5894,102024
30,Product 030,41.14,31.71,16,0.0369,658.24,150.88,0.2974,52024
45,Product 045,46.06,29.3,21,0.0189,967.26,351.96,0.572,62025
17,Product 017,42.56,27.89,21,0.0071,893.76,308.07,0.526,12023
20,Product 020,56.79,36.73,24,0.0182,1362.96,481.44,0.5461,42023
37,Product 037,38.93,26.09,16,0.0131,622.88,205.44,0.4921,22024
43,Product 043,57.23,41.87,38,0.017,2174.74,583.68,0.3668,32024
38,Product 038,38.92,26.54,19,0.0413,739.48,235.22,0.4665,102024
49,Product 049,36.6,26.4,23,0.0155,841.8,234.6,0.3864,12023
17,Product 017,25.6,19.96,12,0.0184,307.2,67.68,0.2826,72023
50,Product 050,51.26,36.61,29,0.055,1486.54,424.85,0.4002,122023
36,Product 036,57.58,40.9,23,0.1121,1324.34,383.64,0.4078,52023
3,Product 003,51.49,39.49,29,0.0393,1493.21,348.0,0.3039,12025
36,Product 036,39.03,27.29,16,0.0352,624.48,187.84,0.4302,92025
18,Product 018,50.71,39.4,29,0.0115,1470.59,327.99,0.2871,72025
17,Product 017,33.9,21.43,30,0.0411,1017.0,374.1,0.5819,112023
7,Product 007,55.93,41.7,24,0.028,1342.32,341.52,0.3412,82025
35,Product 035,20.81,13.2,14,0.0118,291.34,106.54,0.5765,62023
33,Product 033,37.77,25.75,20,0.0151,755.4,240.4,0.4668,72023
48,Product 048,24.2,19.12,13,0.0146,314.6,66.04,0.2657,22025
49,Product 049,36.81,26.09,19,0.0152,699.39,203.68,0.4109,102025
10,Product 010,28.92,23.55,12,0.0297,347.04,64.44,0.228,102024
50,Product 050,40.44,27.57,22,0.0178,889.68,283.14,0.4668,92024
48,Product 048,49.3,33.16,29,0.0164,1429.7,468.06,0.4867,112023
35,Product 035,41.84,23.29,16,0.027,669.44,296.8,0.7965,22023
4,Product 004,46.32,30.03,15,0.0585,694.8,244.35,0.5425,52023
39,Product 039,39.28,26.24,21,0.0301,824.88,273.84,0.497,82024
12,Product 012,53.26,33.25,22,0.017,1171.72,440.22,0.6018,22023
50,Product 050,54.58,34.86,31,0.0289,1691.98,611.32,0.5657,62024
30,Product 030,26.09,19.11,15,0.0255,391.35,104.7,0.3653,82024
37,Product 037,53.62,43.06,24,0.0162,1286.88,253.44,0.2452,32025
30,Product 030,52.04,36.99,19,0.0321,988.76,285.95,0.4069,42025
4,Product 004,53.93,36.28,26,0.0236,1402.18,458.9,0.4865,32024
27,Product 027,45.48,32.73,20,0.0429,909.6,255.0,0.3896,52023
50,Product 050,27.07,20.06,15,0.0198,406.05,105.15,0.3495,82025
37,Product 037,51.75,33.93,20,0.0146,1035.0,356.4,0.5252,32025
10,Product 010,38.91,30.33,17,0.0231,661.47,145.86,0.2829,122023
32,Product 032,45.47,34.36,25,0.0273,1136.75,277.75,0.3233,62024
22,Product 022,15.87,11.31,5,0.0283,79.35,22.8,0.4032,62023
29,Product 029,50.71,39.54,23,0.0231,1166.33,256.91,0.2825,102023
5,Product 005,52.07,35.79,31,0.0047,1614.17,504.68,0.4549,122024
20,Product 020,66.8,44.05,28,0.0353,1870.4,637.0,0.5165,102025
8,Product 008,56.82,40.23,32,0.0359,1818.24,530.88,0.4124,62025
30,Product 030,40.36,27.85,22,0.0168,887.92,275.22,0.4492,22025
37,Product 037,61.16,46.85,34,0.0304,2079.44,486.54,0.3054,42023
43,Product 043,26.13,17.37,18,0.019,470.34,157.68,0.5043,42025
14,Product 014,80.0,60.96,38,0.014,3040.0,723.52,0.3123,22023
49,Product 049,77.37,50.51,32,0.0323,2475.84,859.52,0.5318,42024
19,Product 019,51.55,41.09,28,0.0376,1443.4,292.88,0.2546,102023
33,Product 033,31.9,25.71,12,0.0157,382.8,74.28,0.2408,82025
39,Product 039,43.61,30.6,26,0.0792,1133.86,338.26,0.4252,82024
41,Product 041,50.19,33.04,25,0.0451,1254.75,428.75,0.5191,32025
50,Product 050,46.14,37.77,17,0.0173,784.38,142.29,0.2216,102024
30,Product 030,50.2,31.46,19,0.0151,953.8,356.06,0.5957,122024
15,Product 015,54.29,34.32,29,0.0205,1574.41,579.13,0.5819,42025
39,Product 039,36.31,30.92,17,0.0165,617.27,91.63,0.1743,52024
23,Product 023,43.53,28.55,16,0.0153,696.48,239.68,0.5247,22023
38,Product 038,41.05,29.35,20,0.0169,821.0,234.0,0.3986,42025
1,Product 001,44.46,30.04,16,0.0356,711.36,230.72,0.48,62025
41,Product 041,49.97,33.39,31,0.0183,1549.07,513.98,0.4966,112025
41,Product 041,20.06,14.88,13,0.0237,260.78,67.34,0.3481,72023
38,Product 038,43.34,30.53,22,0.012,953.48,281.82,0.4196,112023
42,Product 042,62.18,43.18,30,0.0387,1865.4,570.0,0.44,62025
45,Product 045,37.45,24.39,18,0.0512,674.1,235.08,0.5355,62025
20,Product 020,31.28,25.65,15,0.0184,469.2,84.45,0.2195,22023
13,Product 013,34.25,22.35,18,0.0285,616.5,214.2,0.5324,72025
3,Product 003,50.22,38.99,29,0.0383,1456.38,325.67,0.288,22023
14,Product 014,21.41,15.15,13,0.0302,278.33,81.38,0.4132,52024
24,Product 024,44.58,30.82,17,0.0261,757.86,233.92,0.4465,82024
2,Product 002,7.5,5.28,0,0.0288,0.0,0.0,0.0,82023
5,Product 005,59.52,41.77,35,0.0082,2083.2,621.25,0.4249,12025
1,Product 001,41.2,24.54,19,0.0336,782.8,316.54,0.6789,122023
24,Product 024,57.7,40.69,24,0.0269,1384.8,408.24,0.418,92023
20,Product 020,35.58,23.86,12,0.012,426.96,140.64,0.4912,122024
11,Product 011,45.17,24.37,13,0.0269,587.21,270.4,0.8535,62024
42,Product 042,69.61,51.42,38,0.0077,2645.18,691.22,0.3538,22024
2,Product 002,30.37,20.99,16,0.0375,485.92,150.08,0.4469,102023
3,Product 003,52.84,39.56,29,0.0214,1532.36,385.12,0.3357,112024
24,Product 024,16.45,11.27,13,0.0153,213.85,67.34,0.4596,102024
13,Product 013,12.26,8.07,6,0.015,73.56,25.14,0.5192,122024
40,Product 040,49.92,36.29,35,0.035,1747.2,477.05,0.3756,32025
37,Product 037,42.47,27.63,15,0.0436,637.05,222.6,0.5371,112025
36,Product 036,36.28,24.52,17,0.0092,616.76,199.92,0.4796,32023
36,Product 036,41.89,32.81,25,0.0276,1047.25,227.0,0.2767,32023
27,Product 027,36.05,26.5,10,0.0356,360.5,95.5,0.3604,32023
20,Product 020,45.48,31.16,20,0.0267,909.6,286.4,0.4596,32025
5,Product 005,50.89,36.63,29,0.0247,1475.81,413.54,0.3893,52023
40,Product 040,53.36,41.01,31,0.0227,1654.16,382.85,0.3011,72023
24,Product 024,42.2,31.35,17,0.0412,717.4,184.45,0.3461,62025
11,Product 011,51.43,40.17,35,0.0337,1800.05,394.1,0.2803,12025
16,Product 016,49.91,34.42,24,0.0357,1197.84,371.76,0.45,22023
29,Product 029,46.52,32.65,23,0.0151,1069.96,319.01,0.4248,82024
45,Product 045,36.13,23.43,18,0.0316,650.34,228.6,0.542,42025
14,Product 014,10.35,8.13,6,0.0141,62.1,13.32,0.2731,42024
34,Product 034,39.79,27.34,35,0.024,1392.65,435.75,0.4554,102025
16,Product 016,39.31,25.12,25,0.0226,982.75,354.75,0.5649,32025
18,Product 018,23.58,15.48,13,0.0268,306.54,105.3,0.5233,12025
25,Product 025,51.1,39.53,28,0.0481,1430.8,323.96,0.2927,102024
24,Product 024,42.15,26.66,18,0.0183,758.7,278.82,0.581,122025
43,Product 043,26.49,17.59,16,0.0782,423.84,142.4,0.506,102024
9,Product 009,51.96,37.2,29,0.0178,1506.84,428.04,0.3968,112024
41,Product 041,51.1,32.62,21,0.0139,1073.1,388.08,0.5665,52025
14,Product 014,55.53,44.27,22,0.0313,1221.66,247.72,0.2543,82025
48,Product 048,28.6,20.16,10,0.0448,286.0,84.4,0.4187,92023
46,Product 046,48.19,32.09,19,0.0444,915.61,305.9,0.5017,102024
26,Product 026,32.31,22.33,14,0.016,452.34,139.72,0.4469,72023
49,Product 049,8.94,6.18,2,0.0251,17.88,5.52,0.4466,42023
32,Product 032,35.92,23.23,13,0.0232,466.96,164.97,0.5463,72024
11,Product 011,38.31,27.48,13,0.0371,498.03,140.79,0.3941,82025
39,Product 039,67.1,48.12,37,0.0361,2482.7,702.26,0.3944,82025
17,Product 017,45.78,32.89,15,0.0238,686.7,193.35,0.3919,22024
24,Product 024,58.65,38.74,30,0.03,1759.5,597.3,0.5139,92024
21,Product 021,36.97,25.6,24,0.0259,887.28,272.88,0.4441,112024
38,Product 038,52.48,33.89,22,0.0296,1154.56,408.98,0.5485,112024
18,Product 018,29.04,20.47,22,0.0159,638.88,188.54,0.4187,42024
16,Product 016,54.82,39.98,26,0.0431,1425.32,385.84,0.3712,42023
22,Product 022,27.89,15.73,17,0.0323,474.13,206.72,0.773,12025
20,Product 020,57.59,35.35,38,0.0167,2188.42,845.12,0.6291,82025
21,Product 021,40.98,30.14,22,0.0138,901.56,238.48,0.3597,112023
4,Product 004,34.01,23.55,15,0.0105,510.15,156.9,0.4442,102024
38,Product 038,30.33,20.25,13,0.0053,394.29,131.04,0.4978,52023
11,Product 011,52.02,33.7,26,0.0309,1352.52,476.32,0.5436,102024
12,Product 012,31.43,22.4,16,0.0147,502.88,144.48,0.4031,12025
49,Product 049,45.31,29.95,26,0.0318,1178.06,399.36,0.5129,72023
49,Product 049,35.87,26.75,16,0.0732,573.92,145.92,0.3409,62024
7,Product 007,43.9,27.94,25,0.0406,1097.5,399.0,0.5712,42024
27,Product 027,42.19,28.95,20,0.0094,843.8,264.8,0.4573,102023
18,Product 018,34.74,28.25,12,0.0214,416.88,77.88,0.2297,102024
42,Product 042,30.45,20.31,12,0.0211,365.4,121.68,0.4993,82023
13,Product 013,26.91,19.24,13,0.0139,349.83,99.71,0.3986,122023
9,Product 009,47.14,33.74,34,0.033,1602.76,455.6,0.3972,82024
1,Product 001,43.71,31.66,27,0.0203,1180.17,325.35,0.3806,62023
31,Product 031,63.12,38.12,36,0.0087,2272.32,900.0,0.6558,42025
47,Product 047,43.61,30.37,24,0.0293,1046.64,317.76,0.436,112025
19,Product 019,21.7,14.28,4,0.0064,86.8,29.68,0.5196,52023
28,Product 028,58.65,41.58,30,0.0379,1759.5,512.1,0.4105,52025
43,Product 043,28.87,20.07,16,0.0387,461.92,140.8,0.4385,42025
7,Product 007,50.58,35.79,37,0.0239,1871.46,547.23,0.4132,112023
38,Product 038,36.61,23.43,12,0.0152,439.32,158.16,0.5625,92025
40,Product 040,51.05,34.95,21,0.0262,1072.05,338.1,0.4607,22023
33,Product 033,39.91,31.48,20,0.0139,798.2,168.6,0.2678,82024
46,Product 046,30.46,22.19,13,0.0495,395.98,107.51,0.3727,72024
40,Product 040,31.23,21.51,13,0.0294,405.99,126.36,0.4519,52023
25,Product 025,31.14,23.77,21,0.0141,653.94,154.77,0.3101,72024
47,Product 047,33.63,21.96,16,0.0194,538.08,186.72,0.5314,12025
17,Product 017,65.75,51.23,36,0.1298,2367.0,522.72,0.2834,32024
6,Product 006,43.56,30.04,17,0.0224,740.52,229.84,0.4501,82024
17,Product 017,44.32,26.12,32,0.0182,1418.24,582.4,0.6968,112023
35,Product 035,56.61,37.17,19,0.039,1075.59,369.36,0.523,92024
18,Product 018,30.46,21.3,12,0.0158,365.52,109.92,0.43,102024
23,Product 023,33.58,24.68,18,0.0162,604.44,160.2,0.3606,42025
17,Product 017,34.55,21.95,15,0.0343,518.25,189.0,0.574,32025
